time_records,open,high,low,close,prediction,ticket,order price,prediction_s
2023-04-18 14:55:00,2001.415,2002.421,2001.415,2002.317,0.0,none,none,0.0
2023-04-18 15:00:00,2002.322,2003.156,2002.207,2002.698,0.0,none,none,0.0
2023-04-18 15:05:00,2002.685,2005.057,2002.386,2005.052,0.0,none,none,0.0
2023-04-18 15:10:00,2005.018,2005.152,2004.019,2004.434,0.0,none,none,0.0
2023-04-18 15:15:00,2004.466,2004.735,2003.646,2003.665,0.0,none,none,0.0
2023-04-18 15:20:00,2003.642,2004.248,2002.633,2002.894,0.0,none,none,0.0
2023-04-18 15:25:00,2002.903,2003.314,2001.903,2001.997,0.0,none,none,0.0
2023-04-18 15:30:00,2002.002,2003.176,2001.987,2002.579,0.0,none,none,0.0
2023-04-18 15:35:00,2002.616,2003.351,2002.348,2003.342,0.0,none,none,0.0
2023-04-18 15:40:00,2003.344,2003.474,2002.136,2002.384,0.0,none,none,0.0
2023-04-18 15:45:00,2002.354,2003.479,2002.322,2003.029,0.0,none,none,0.0
2023-04-18 15:50:00,2003.058,2003.268,2002.741,2002.943,0.0,none,none,0.0
2023-04-18 15:55:00,2002.942,2003.394,2002.68,2003.2,0.0,none,none,0.0
2023-04-18 16:00:00,2003.197,2003.872,2002.866,2003.465,0.0,none,none,0.0
2023-04-18 16:05:00,2003.454,2003.784,2002.531,2002.536,0.0,none,none,0.0
2023-04-18 16:10:00,2002.519,2003.585,2002.467,2003.483,0.0,none,none,0.0
2023-04-18 16:15:00,2003.453,2003.94,2003.182,2003.666,0.0,none,none,0.0
2023-04-18 16:20:00,2003.668,2004.109,2003.096,2003.402,0.0,none,none,0.0
2023-04-18 16:25:00,2003.428,2003.428,1999.912,2000.059,0.0,none,none,0.0
2023-04-18 16:30:00,2000.053,2001.027,1999.176,2000.839,0.0,none,none,0.0
2023-04-18 16:35:00,2000.869,2001.748,2000.71,2000.834,0.0,none,none,0.0
2023-04-18 16:40:00,2000.839,2000.929,1999.857,2000.002,0.0,none,none,0.0
2023-04-18 16:45:00,2000.017,2000.139,1999.084,1999.865,0.0,none,none,0.0
2023-04-18 16:50:00,1999.833,2001.124,1999.803,2000.696,0.0,none,none,0.0
2023-04-18 16:55:00,2000.709,2001.416,2000.359,2001.198,0.0,none,none,0.0
2023-04-18 17:00:00,2001.176,2001.176,2000.127,2000.168,0.0,none,none,0.0
2023-04-18 17:05:00,2000.172,2000.344,1999.687,2000.022,0.0,none,none,0.0
2023-04-18 17:10:00,2000.055,2000.726,1999.901,2000.51,0.0,none,none,0.0
2023-04-18 17:15:00,2000.519,2003.483,2000.444,2003.4,0.0,none,none,0.0
2023-04-18 17:20:00,2003.368,2003.457,2001.922,2001.929,0.0,none,none,0.0
2023-04-18 17:25:00,2001.924,2003.079,2001.83,2002.752,0.0,none,none,0.0
2023-04-18 17:30:00,2002.766,2004.105,2002.658,2003.709,0.0,none,none,0.0
2023-04-18 17:35:00,2003.704,2004.144,2003.133,2003.706,0.0,none,none,0.0
2023-04-18 17:40:00,2003.717,2004.689,2003.717,2004.169,0.0,none,none,0.0
2023-04-18 17:45:00,2004.153,2004.637,2004.058,2004.529,0.0,none,none,0.0
2023-04-18 17:50:00,2004.495,2004.778,2004.23,2004.46,0.0,none,none,0.0
2023-04-18 17:55:00,2004.462,2004.574,2003.157,2003.48,0.0,none,none,0.0
2023-04-18 18:00:00,2003.514,2003.882,2003.38,2003.546,0.0,none,none,0.0
2023-04-18 18:05:00,2003.556,2003.831,2002.982,2003.229,0.0,none,none,0.0
2023-04-18 18:10:00,2003.262,2004.163,2003.262,2004.1,0.0,none,none,0.0
2023-04-18 18:15:00,2004.097,2004.637,2003.69,2003.725,0.0,none,none,0.0
2023-04-18 18:20:00,2003.755,2004.177,2003.349,2004.177,0.0,none,none,0.0
2023-04-18 18:25:00,2004.183,2004.659,2003.512,2004.064,0.0,none,none,0.0
2023-04-18 18:30:00,2004.068,2004.959,2003.81,2004.815,0.0,none,none,0.0
2023-04-18 18:35:00,2004.81,2004.897,2003.946,2004.044,0.0,none,none,0.0
2023-04-18 20:50:00,1998.027,2000.87,1997.915,1998.689,0.0,none,none,0.0
2023-04-18 20:55:00,1998.658,1999.24,1997.042,1999.096,0.0,none,none,0.0
2023-04-18 21:00:00,1999.127,2000.268,1999.01,1999.917,0.0,none,none,0.0
2023-04-18 21:10:00,2009.271,2010.465,2006.892,2008.403,0.0,none,none,0.0
2023-04-18 21:15:00,2008.434,2008.923,2006.553,2006.752,0.0,none,none,0.0
2023-04-18 21:20:00,2006.793,2008.167,2006.096,2007.134,0.0,none,none,0.0
2023-04-18 21:25:00,2007.122,2009.016,2006.764,2007.597,0.0,none,none,0.0
2023-04-18 21:30:00,2007.565,2009.207,2006.819,2007.726,0.0,none,none,0.0
2023-04-18 21:35:00,2007.743,2008.958,2007.294,2008.889,0.0,none,none,0.0
2023-04-18 21:40:00,2008.895,2010.309,2007.91,2008.887,0.0,none,none,0.0
2023-04-18 21:45:00,2008.919,2009.715,2008.411,2008.89,0.0,none,none,0.0
2023-04-18 21:50:00,2008.858,2010.5,2008.298,2010.37,0.0,none,none,0.0
2023-04-18 21:55:00,2010.401,2010.493,2009.02,2009.201,0.0,none,none,0.0
2023-04-18 22:00:00,2009.171,2009.335,2007.272,2008.56,0.0,none,none,0.0
2023-04-18 22:05:00,2008.528,2008.889,2008.185,2008.502,0.0,none,none,0.0
2023-04-18 22:10:00,2008.533,2008.923,2007.123,2008.243,0.0,none,none,0.0
2023-04-18 22:15:00,2008.273,2009.248,2008.032,2008.767,0.0,none,none,0.0
2023-04-18 22:20:00,2008.771,2011.031,2008.607,2010.675,0.0,none,none,0.0
2023-04-18 22:25:00,2010.644,2010.775,2009.836,2010.316,0.0,none,none,0.0
2023-04-18 22:30:00,2010.347,2011.861,2009.941,2011.339,0.0,none,none,0.0
2023-04-18 22:35:00,2011.338,2011.338,2007.351,2008.755,0.0,none,none,0.0
2023-04-18 22:40:00,2008.788,2009.336,2007.658,2008.307,0.0,none,none,0.0
2023-04-18 22:45:00,2008.284,2009.273,2007.802,2008.721,0.0,none,none,0.0
2023-04-18 22:50:00,2008.751,2009.482,2008.267,2009.363,0.0,none,none,0.0
2023-04-18 22:55:00,2009.332,2009.814,2008.198,2008.429,0.0,none,none,0.0
2023-04-18 23:00:00,2008.459,2008.533,2007.091,2007.606,0.0,none,none,0.0
2023-04-18 23:05:00,2007.596,2008.501,2007.276,2008.194,0.0,none,none,0.0
2023-04-18 23:10:00,2008.206,2008.486,2006.701,2007.076,0.0,none,none,0.0
2023-04-18 23:15:00,2007.068,2007.474,2006.084,2006.7,0.0,none,none,0.0
2023-04-18 23:20:00,2006.73,2007.267,2006.274,2006.665,0.0,none,none,0.0
2023-04-18 23:25:00,2006.662,2006.872,2006.167,2006.313,0.0,none,none,0.0
2023-04-18 23:30:00,2006.343,2007.311,2006.304,2006.61,0.0,none,none,0.0
2023-04-18 23:35:00,2006.643,2006.711,2005.822,2005.923,0.0,none,none,0.0
2023-04-18 23:40:00,2005.953,2006.412,2005.206,2005.657,0.0,none,none,0.0
2023-04-18 23:45:00,2005.636,2006.334,2005.307,2006.231,0.0,none,none,0.0
2023-04-18 23:50:00,2006.2,2006.2,2005.127,2005.28,0.0,none,none,0.0
2023-04-18 23:55:00,2005.276,2007.215,2005.276,2007.148,0.0,none,none,0.0
2023-04-19 00:00:00,2007.176,2007.742,2006.806,2007.52,0.0,none,none,0.0
2023-04-19 00:05:00,2007.547,2007.819,2007.009,2007.433,0.0,none,none,0.0
2023-04-19 00:10:00,2007.4,2007.424,2006.793,2006.973,0.0,none,none,0.0
2023-04-19 00:15:00,2006.96,2008.244,2006.781,2008.244,0.0,none,none,0.0
2023-04-19 00:20:00,2008.247,2008.247,2007.521,2007.815,0.0,none,none,0.0
2023-04-19 00:25:00,2007.819,2007.819,2006.786,2007.189,0.0,none,none,0.0
2023-04-19 00:30:00,2007.181,2007.181,2005.647,2005.647,0.0,none,none,0.0
2023-04-19 00:35:00,2005.615,2006.355,2005.186,2005.809,0.0,none,none,0.0
2023-04-19 00:40:00,2005.806,2005.806,2005.118,2005.317,0.0,none,none,0.0
2023-04-19 00:45:00,2005.314,2005.33,2003.929,2004.614,0.0,none,none,0.0
2023-04-19 00:50:00,2004.644,2004.716,2003.901,2004.54,0.0,none,none,0.0
2023-04-19 00:55:00,2004.548,2004.855,2003.914,2004.033,0.0,none,none,0.0
2023-04-19 01:00:00,2004.067,2004.286,2003.572,2003.604,0.0,none,none,0.0
2023-04-19 01:05:00,2003.592,2004.609,2003.386,2004.609,0.0,none,none,0.0
2023-04-19 01:10:00,2004.615,2004.778,2004.221,2004.555,0.0,none,none,0.0
2023-04-19 01:15:00,2004.528,2004.825,2003.966,2004.59,0.0,none,none,0.0
2023-04-19 01:20:00,2004.585,2004.683,2003.883,2004.578,0.0,none,none,0.0
2023-04-19 01:25:00,2004.575,2004.975,2004.289,2004.972,0.0,none,none,0.0
2023-04-19 01:30:00,2004.935,2004.935,2004.385,2004.883,0.0,none,none,0.0
2023-04-19 01:35:00,2004.885,2004.885,2004.29,2004.406,0.0,none,none,0.0
2023-04-19 01:40:00,2004.431,2004.638,2004.136,2004.188,0.0,none,none,0.0
2023-04-19 01:45:00,2004.189,2004.285,2003.862,2004.269,0.0,none,none,0.0
2023-04-19 01:50:00,2004.263,2004.37,2003.874,2004.062,0.0,none,none,0.0
2023-04-19 01:55:00,2004.058,2005.593,2003.897,2005.291,0.0,none,none,0.0
2023-04-19 02:00:00,2005.321,2005.387,2004.685,2005.134,0.0,none,none,0.0
2023-04-19 02:05:00,2005.136,2006.006,2005.031,2005.943,0.0,none,none,0.0
2023-04-19 02:10:00,2005.913,2005.927,2005.409,2005.548,0.0,none,none,0.0
2023-04-19 02:15:00,2005.546,2005.854,2005.522,2005.68,0.0,none,none,0.0
2023-04-19 02:20:00,2005.688,2006.165,2005.68,2005.868,0.0,none,none,0.0
2023-04-19 02:25:00,2005.899,2006.02,2005.629,2005.877,0.0,none,none,0.0
2023-04-19 02:30:00,2005.844,2005.9,2005.269,2005.331,0.0,none,none,0.0
2023-04-19 02:35:00,2005.363,2005.683,2005.162,2005.363,0.0,none,none,0.0
2023-04-19 02:40:00,2005.369,2005.412,2004.454,2004.5,0.0,none,none,0.0
2023-04-19 02:45:00,2004.536,2004.984,2004.491,2004.619,0.0,none,none,0.0
2023-04-19 02:50:00,2004.612,2004.97,2004.08,2004.08,0.0,none,none,0.0
2023-04-19 02:55:00,2004.111,2004.364,2003.803,2004.07,0.0,none,none,0.0
2023-04-19 03:00:00,2004.1,2004.729,2004.1,2004.493,0.0,none,none,0.0
2023-04-19 03:05:00,2004.491,2005.215,2004.397,2005.187,0.0,none,none,0.0
2023-04-19 03:10:00,2005.194,2005.194,2004.694,2004.763,0.0,none,none,0.0
2023-04-19 03:15:00,2004.765,2005.043,2004.696,2005.015,0.0,none,none,0.0
2023-04-19 03:20:00,2005.016,2005.279,2005.016,2005.279,0.0,none,none,0.0
2023-04-19 03:25:00,2005.294,2005.453,2005.245,2005.359,0.0,none,none,0.0
2023-04-19 03:30:00,2005.356,2005.356,2004.84,2004.85,0.0,none,none,0.0
2023-04-19 03:35:00,2004.852,2005.049,2004.653,2005.039,0.0,none,none,0.0
2023-04-19 03:40:00,2005.037,2005.081,2004.737,2004.873,0.0,none,none,0.0
2023-04-19 03:45:00,2004.875,2005.138,2004.746,2004.8,0.0,none,none,0.0
2023-04-19 03:50:00,2004.796,2004.857,2004.667,2004.745,0.0,none,none,0.0
2023-04-19 03:55:00,2004.7,2005.192,2004.636,2005.011,0.0,none,none,0.0
2023-04-19 05:00:00,2005.071,2005.244,2005.071,2005.218,0.0,none,none,0.0
2023-04-19 05:05:00,2005.22,2005.321,2004.96,2004.987,0.0,none,none,0.0
2023-04-19 05:10:00,2004.972,2005.874,2004.96,2005.808,0.0,none,none,0.0
2023-04-19 05:15:00,2005.772,2005.828,2005.275,2005.416,0.0,none,none,0.0
2023-04-19 05:20:00,2005.417,2005.617,2005.051,2005.166,0.0,none,none,0.0
2023-04-19 05:25:00,2005.168,2005.168,2004.741,2004.921,0.0,none,none,0.0
2023-04-19 05:30:00,2004.928,2004.978,2004.571,2004.581,0.0,none,none,0.0
2023-04-19 05:35:00,2004.608,2005.097,2004.605,2005.092,0.0,none,none,0.0
2023-04-19 05:40:00,2005.093,2005.584,2005.078,2005.573,0.0,none,none,0.0
2023-04-19 05:45:00,2005.575,2005.934,2005.462,2005.72,0.0,none,none,0.0
2023-04-19 05:50:00,2005.723,2005.771,2005.299,2005.3,0.0,none,none,0.0
2023-04-19 05:55:00,2005.293,2005.493,2005.293,2005.488,0.0,none,none,0.0
2023-04-19 06:00:00,2005.491,2005.658,2004.8,2005.288,0.0,none,none,0.0
2023-04-19 06:05:00,2005.289,2005.53,2005.208,2005.321,0.0,none,none,0.0
2023-04-19 06:10:00,2005.302,2005.535,2005.272,2005.372,0.0,none,none,0.0
2023-04-19 06:15:00,2005.346,2005.56,2005.231,2005.476,0.0,none,none,0.0
2023-04-19 06:20:00,2005.473,2005.634,2005.444,2005.548,0.0,none,none,0.0
2023-04-19 06:25:00,2005.546,2005.546,2005.267,2005.36,0.0,none,none,0.0
2023-04-19 06:30:00,2005.376,2005.506,2005.206,2005.387,0.0,none,none,0.0
2023-04-19 06:35:00,2005.379,2005.457,2005.157,2005.367,0.0,none,none,0.0
2023-04-19 06:40:00,2005.399,2005.641,2005.399,2005.465,0.0,none,none,0.0
2023-04-19 06:45:00,2005.467,2005.467,2004.882,2005.072,0.0,none,none,0.0
2023-04-19 06:50:00,2005.061,2006.273,2005.061,2005.561,0.0,none,none,0.0
2023-04-19 06:55:00,2005.527,2006.262,2005.462,2005.755,0.0,none,none,0.0
2023-04-19 07:00:00,2005.757,2006.488,2005.757,2005.785,0.0,none,none,0.0
2023-04-19 07:05:00,2005.784,2006.566,2005.784,2006.384,0.0,none,none,0.0
2023-04-19 07:10:00,2006.369,2006.778,2006.176,2006.475,0.0,none,none,0.0
2023-04-19 07:15:00,2006.499,2006.53,2006.087,2006.209,0.0,none,none,0.0
2023-04-19 07:20:00,2006.197,2006.724,2005.684,2005.837,0.0,none,none,0.0
2023-04-19 07:25:00,2005.871,2006.012,2004.97,2005.297,0.0,none,none,0.0
2023-04-19 07:30:00,2005.328,2005.712,2005.02,2005.119,0.0,none,none,0.0
2023-04-19 07:35:00,2005.113,2005.38,2004.818,2005.318,0.0,none,none,0.0
2023-04-19 07:40:00,2005.315,2005.845,2005.252,2005.845,0.0,none,none,0.0
2023-04-19 07:45:00,2005.841,2006.098,2005.663,2005.965,0.0,none,none,0.0
2023-04-19 07:50:00,2005.933,2006.421,2005.768,2006.218,0.0,none,none,0.0
2023-04-19 07:55:00,2006.187,2007.453,2006.0,2007.365,0.0,none,none,0.0
2023-04-19 08:00:00,2007.344,2008.152,2006.378,2006.991,0.0,none,none,0.0
2023-04-19 08:05:00,2006.985,2007.426,2006.343,2006.9,0.0,none,none,0.0
2023-04-19 08:10:00,2006.897,2007.294,2005.524,2005.622,0.0,none,none,0.0
2023-04-19 08:15:00,2005.642,2005.728,2004.711,2005.677,0.0,none,none,0.0
2023-04-19 08:20:00,2005.673,2005.673,2002.708,2004.176,0.0,none,none,0.0
2023-04-19 08:25:00,2004.145,2004.793,2003.938,2004.415,0.0,none,none,0.0
2023-04-19 08:30:00,2004.388,2004.613,2003.121,2003.725,0.0,none,none,0.0
2023-04-19 08:35:00,2003.715,2004.689,2003.516,2003.948,0.0,none,none,0.0
2023-04-19 08:40:00,2003.933,2003.989,2002.872,2003.78,0.0,none,none,0.0
2023-04-19 08:45:00,2003.803,2005.393,2003.621,2003.621,0.0,none,none,0.0
2023-04-19 08:50:00,2003.603,2004.123,2002.911,2003.26,0.0,none,none,0.0
2023-04-19 08:55:00,2003.278,2003.987,2003.236,2003.43,0.0,none,none,0.0
2023-04-19 09:00:00,2003.46,2003.491,2001.936,2002.378,0.0,none,none,0.0
2023-04-19 09:05:00,2002.411,2003.79,2002.245,2003.468,0.0,none,none,0.0
2023-04-19 09:10:00,2003.448,2004.045,2003.351,2003.626,0.0,none,none,0.0
2023-04-19 09:15:00,2003.631,2004.319,2003.534,2004.142,0.0,none,none,0.0
2023-04-19 09:20:00,2004.146,2004.657,2003.808,2004.18,0.0,none,none,0.0
2023-04-19 09:25:00,2004.168,2005.26,2004.163,2004.691,0.0,none,none,0.0
2023-04-19 09:30:00,2004.694,2005.48,2004.607,2005.245,0.0,none,none,0.0
2023-04-19 09:35:00,2005.213,2006.876,2004.699,2006.643,0.0,none,none,0.0
2023-04-19 09:40:00,2006.613,2006.888,2003.725,2003.725,0.0,none,none,0.0
2023-04-19 09:45:00,2003.758,2004.194,2003.243,2003.873,0.0,none,none,0.0
2023-04-19 09:50:00,2003.874,2003.96,2003.532,2003.64,0.0,none,none,0.0
2023-04-19 09:55:00,2003.646,2004.486,2003.646,2004.189,0.0,none,none,0.0
2023-04-19 10:00:00,2004.172,2004.463,2003.806,2004.15,0.0,none,none,0.0
2023-04-19 10:05:00,2004.149,2004.258,2003.955,2004.072,0.0,none,none,0.0
2023-04-19 10:10:00,2004.059,2004.342,2003.823,2003.928,0.0,none,none,0.0
2023-04-19 10:15:00,2003.932,2004.161,2003.718,2003.804,0.0,none,none,0.0
2023-04-19 10:20:00,2003.827,2004.769,2003.827,2004.643,0.0,none,none,0.0
2023-04-19 10:25:00,2004.647,2004.708,2004.022,2004.431,0.0,none,none,0.0
2023-04-19 10:30:00,2004.436,2004.766,2004.307,2004.416,0.0,none,none,0.0
2023-04-19 10:35:00,2004.414,2004.414,2002.175,2003.238,0.0,none,none,0.0
2023-04-19 10:40:00,2003.232,2003.646,2002.921,2003.098,0.0,none,none,0.0
2023-04-19 10:45:00,2003.093,2003.097,2002.64,2002.944,0.0,none,none,0.0
2023-04-19 10:50:00,2002.949,2003.101,2002.471,2002.883,0.0,none,none,0.0
2023-04-19 10:55:00,2002.884,2003.518,2002.758,2003.397,0.0,none,none,0.0
2023-04-19 11:00:00,2003.431,2003.76,2002.907,2003.334,0.0,none,none,0.0
2023-04-19 11:05:00,2003.322,2003.8,2003.278,2003.578,0.0,none,none,0.0
2023-04-19 11:10:00,2003.581,2003.587,2003.073,2003.237,0.0,none,none,0.0
2023-04-19 11:15:00,2003.241,2003.375,2002.946,2003.304,0.0,none,none,0.0
2023-04-19 11:20:00,2003.303,2003.304,2002.944,2002.984,0.0,none,none,0.0
2023-04-19 11:25:00,2003.003,2003.281,2002.959,2003.173,0.0,none,none,0.0
2023-04-19 11:30:00,2003.174,2003.398,2002.945,2002.972,0.0,none,none,0.0
2023-04-19 11:35:00,2002.945,2003.072,2002.587,2003.064,0.0,none,none,0.0
2023-04-19 11:40:00,2003.066,2003.639,2002.808,2003.425,0.0,none,none,0.0
2023-04-19 11:45:00,2003.395,2003.453,2002.62,2002.75,0.0,none,none,0.0
2023-04-19 11:50:00,2002.741,2004.442,2002.638,2003.554,0.0,none,none,0.0
2023-04-19 11:55:00,2003.549,2004.394,2003.221,2003.909,0.0,none,none,0.0
2023-04-19 12:00:00,2003.928,2004.055,2003.395,2003.775,0.0,none,none,0.0
2023-04-19 12:05:00,2003.741,2003.788,2003.402,2003.665,0.0,none,none,0.0
2023-04-19 12:10:00,2003.63,2003.845,2003.428,2003.845,0.0,none,none,0.0
2023-04-19 12:15:00,2003.842,2004.037,2003.63,2003.814,0.0,none,none,0.0
2023-04-19 12:20:00,2003.813,2004.213,2003.786,2004.14,0.0,none,none,0.0
2023-04-19 12:25:00,2004.141,2004.244,2003.826,2003.826,0.0,none,none,0.0
2023-04-19 12:30:00,2003.839,2004.211,2003.363,2004.085,0.0,none,none,0.0
2023-04-19 12:35:00,2004.087,2004.279,2002.989,2003.058,0.0,none,none,0.0
2023-04-19 12:40:00,2003.046,2003.102,2000.942,2001.771,0.0,none,none,0.0
2023-04-19 12:45:00,2001.796,2002.126,2000.716,2001.461,0.0,none,none,0.0
2023-04-19 12:50:00,2001.462,2001.538,1999.47,2000.888,0.0,none,none,0.0
2023-04-19 12:55:00,2000.854,2001.093,1999.833,2000.439,0.0,none,none,0.0
2023-04-19 13:00:00,2000.474,2001.288,1999.719,2000.577,0.0,none,none,0.0
2023-04-19 13:05:00,2000.608,2000.829,1996.578,1996.845,0.0,277668604,1996.888,1.0
2023-04-19 13:10:00,1996.813,1996.893,1994.336,1994.336,0.0,none,none,0.0
2023-04-19 13:15:00,1994.367,1994.507,1989.216,1991.27,0.0,277686558,1991.242,1.0
2023-04-19 13:20:00,1991.242,1993.426,1990.152,1990.25,0.0,none,none,0.0
2023-04-19 13:25:00,1990.268,1991.45,1986.867,1990.722,0.0,none,none,0.0
2023-04-19 13:30:00,1990.755,1991.421,1989.78,1990.785,0.0,none,none,0.0
2023-04-19 13:35:00,1990.752,1991.422,1990.08,1991.109,0.0,none,none,0.0
2023-04-19 13:40:00,1991.105,1992.229,1990.214,1992.088,0.0,none,none,0.0
2023-04-19 13:45:00,1992.056,1993.965,1991.806,1993.846,0.0,none,none,0.0
2023-04-19 13:50:00,1993.839,1994.857,1993.15,1993.203,0.0,none,none,0.0
2023-04-19 13:55:00,1993.188,1993.231,1990.927,1991.049,0.0,none,none,0.0
2023-04-19 14:00:00,1991.082,1992.675,1990.326,1992.144,0.0,none,none,0.0
2023-04-19 14:05:00,1992.114,1995.485,1992.05,1993.599,0.0,none,none,0.0
2023-04-19 14:10:00,1993.57,1993.803,1991.94,1992.799,0.0,none,none,0.0
2023-04-19 14:15:00,1992.82,1994.589,1992.82,1993.607,0.0,none,none,0.0
2023-04-19 14:20:00,1993.598,1995.416,1993.532,1995.256,0.0,none,none,0.0
2023-04-19 14:25:00,1995.226,1995.415,1993.814,1994.101,0.0,none,none,0.0
2023-04-19 14:30:00,1994.131,1995.07,1993.289,1994.994,0.0,none,none,0.0
2023-04-19 14:35:00,1994.992,1994.992,1991.798,1991.892,0.0,none,none,0.0
2023-04-19 14:40:00,1991.889,1992.8,1990.961,1991.989,0.0,none,none,0.0
2023-04-19 14:45:00,1992.021,1992.558,1990.751,1992.464,0.0,none,none,0.0
2023-04-19 14:50:00,1992.451,1992.868,1992.012,1992.69,0.0,none,none,0.0
2023-04-19 14:55:00,1992.669,1992.766,1991.279,1991.326,0.0,none,none,0.0
2023-04-19 15:00:00,1991.358,1991.388,1989.047,1989.781,0.0,none,none,0.0
2023-04-19 15:05:00,1989.75,1989.844,1984.303,1985.603,0.0,277764647,1985.54,1.0
2023-04-19 15:10:00,1985.571,1986.767,1984.422,1984.555,0.0,none,none,0.0
2023-04-19 15:15:00,1984.524,1985.596,1984.067,1985.485,0.0,none,none,0.0
2023-04-19 15:20:00,1985.5,1986.98,1985.48,1986.779,0.0,none,none,0.0
2023-04-19 15:25:00,1986.783,1986.783,1985.536,1986.055,0.0,none,none,0.0
2023-04-19 15:30:00,1986.088,1986.609,1985.22,1985.22,0.0,none,none,0.0
2023-04-19 15:35:00,1985.19,1985.91,1981.054,1982.791,0.0,none,none,0.0
2023-04-19 15:40:00,1982.76,1983.082,1977.184,1977.491,0.0,277793569,1977.493,1.0
2023-04-19 15:45:00,1977.462,1979.567,1976.607,1979.309,0.0,none,none,0.0
2023-04-19 15:50:00,1979.307,1981.258,1978.884,1981.19,0.0,none,none,0.0
2023-04-19 15:55:00,1981.222,1981.222,1979.852,1980.006,0.0,none,none,0.0
2023-04-19 16:00:00,1980.008,1980.182,1979.456,1979.679,0.0,none,none,0.0
2023-04-19 16:05:00,1979.647,1980.528,1979.353,1979.799,0.0,none,none,0.0
2023-04-19 16:10:00,1979.803,1979.825,1978.541,1979.52,0.0,none,none,0.0
2023-04-19 16:15:00,1979.526,1979.607,1977.357,1979.607,0.0,none,none,0.0
2023-04-19 16:20:00,1979.598,1979.85,1976.828,1976.884,0.0,none,none,0.0
2023-04-19 16:25:00,1976.886,1978.219,1976.886,1977.267,0.0,none,none,0.0
2023-04-19 16:30:00,1977.297,1977.651,1976.424,1976.742,0.0,none,none,0.0
2023-04-19 16:40:00,1972.989,1976.043,1972.989,1975.388,0.0,none,none,0.0
2023-04-19 16:45:00,1975.419,1975.514,1974.414,1975.034,0.0,none,none,0.0
2023-04-19 16:50:00,1975.021,1975.785,1973.506,1974.895,0.0,none,none,0.0
2023-04-19 16:55:00,1974.865,1975.799,1973.877,1974.066,0.0,none,none,0.0
2023-04-19 17:00:00,1974.061,1976.169,1974.033,1975.542,0.0,none,none,0.0
2023-04-19 17:05:00,1975.574,1976.38,1974.357,1974.466,0.0,none,none,0.0
2023-04-19 17:10:00,1974.436,1974.65,1973.489,1973.669,0.0,none,none,0.0
2023-04-19 17:15:00,1973.645,1973.965,1971.181,1972.24,0.0,none,none,0.0
2023-04-19 17:20:00,1972.268,1973.559,1971.318,1973.5,0.0,none,none,0.0
2023-04-19 17:25:00,1973.522,1975.041,1973.404,1974.08,0.0,none,none,0.0
2023-04-19 17:30:00,1974.111,1975.574,1974.027,1975.125,0.0,none,none,0.0
2023-04-19 17:35:00,1975.139,1975.432,1974.035,1974.514,0.0,none,none,0.0
2023-04-19 17:40:00,1974.503,1974.604,1973.603,1973.826,0.0,none,none,0.0
2023-04-19 17:45:00,1973.831,1974.897,1973.127,1973.38,0.0,none,none,0.0
2023-04-19 17:50:00,1973.412,1973.749,1972.05,1973.012,0.0,none,none,0.0
2023-04-19 17:55:00,1973.047,1974.023,1972.446,1972.977,0.0,none,none,0.0
2023-04-19 18:00:00,1973.007,1973.198,1971.447,1971.73,0.0,none,none,0.0
2023-04-19 18:05:00,1971.764,1971.845,1969.889,1970.674,0.0,none,none,0.0
2023-04-19 18:10:00,1970.685,1972.19,1969.72,1971.333,0.0,none,none,0.0
2023-04-19 18:15:00,1971.368,1972.793,1971.002,1972.009,0.0,none,none,0.0
2023-04-19 18:20:00,1972.041,1973.183,1971.724,1972.792,0.0,none,none,0.0
2023-04-19 18:25:00,1972.794,1972.925,1971.263,1971.653,0.0,none,none,0.0
2023-04-19 18:30:00,1971.65,1971.65,1969.936,1970.363,0.0,none,none,0.0
2023-04-19 18:35:00,1970.34,1970.578,1969.213,1970.039,0.0,none,none,0.0
2023-04-19 18:40:00,1970.008,1970.725,1969.915,1970.313,0.0,none,none,0.0
2023-04-19 18:45:00,1970.336,1970.888,1969.68,1969.68,0.0,none,none,0.0
2023-04-19 18:50:00,1969.715,1970.866,1969.715,1970.542,0.0,none,none,0.0
2023-04-19 18:55:00,1970.508,1970.883,1970.171,1970.582,0.0,none,none,0.0
2023-04-19 19:00:00,1970.589,1970.889,1969.667,1970.845,0.0,none,none,0.0
2023-04-19 19:05:00,1970.814,1971.619,1970.207,1971.464,0.0,none,none,0.0
2023-04-19 19:10:00,1971.468,1973.312,1971.304,1973.213,0.0,none,none,0.0
2023-04-19 19:15:00,1973.178,1974.245,1972.639,1972.645,0.0,none,none,0.0
2023-04-19 19:20:00,1972.613,1976.529,1972.034,1975.979,0.0,none,none,0.0
2023-04-19 19:25:00,1975.943,1977.165,1974.9,1977.119,0.0,none,none,0.0
2023-04-19 19:30:00,1977.154,1979.12,1976.957,1978.279,0.0,none,none,0.0
2023-04-19 19:35:00,1978.261,1979.668,1976.801,1978.307,0.0,none,none,0.0
2023-04-19 19:40:00,1978.341,1979.243,1977.983,1978.889,0.0,none,none,0.0
2023-04-19 19:45:00,1978.923,1979.645,1977.626,1978.741,0.0,none,none,0.0
2023-04-19 19:50:00,1978.71,1980.258,1977.723,1980.246,0.0,none,none,0.0
2023-04-19 19:55:00,1980.276,1980.477,1979.221,1980.289,0.0,none,none,0.0
2023-04-19 20:00:00,1980.322,1983.198,1979.82,1982.83,0.0,none,none,0.0
